worker	sentence	label
Shiosuke	#0294	There are many cases that we can't be evaluated by the field.
Shiosuke	#0181	I feel dizziness due to the strong statement by my boss.
Shiosuke	#0494	This category has a best balance of sugar content and sour taste.
Shiosuke	#0617	We can set of weekly schedule easily.
Shiosuke	#0681	Directory Access Error has ocuurred.
Shiosuke	#0769	There are many misunderstandig patterns.
Shiosuke	#0724	I have already recieved over one thousand of advisement.
Shiosuke	#0143	He kisses her lips in the morning.
yukari1007	#0066	A staff helps creating works.
yukari1007	#0366	A staff explains fees and content for new customers in advance.  
yukari1007	#0526	Many contents were useful for the class immediately.
yukari1007	#0396	We think about assignment and future direction in terms of environmental problems
yukari1007	#0334	He makes a continuous improvement for the blog system.  
yukari1007	#0360	We offer different kinds of services as follows for our employees.
yukari1007	#0282	There is a word like this in the bible.
yukari1007	#0329	We do all related works besides it.
yukari1007	#0716	He receives an explanation of the class from teacher Yamada.
yukari1007	#0514	Many leading logistic companies in Europe are from England. 
allearz33	#0700	If the timing is missed, it won't speed up at all.
allearz33	#0328	At university,mainly the following project takes place.
allearz33	#0567	Each of them has an atmosphere of its age.
allearz33	#0694	A similar scene showed in the movie.
allearz33	#0079	Quite a few companies called me to beg.
allearz33	#0318	Dropouts are those who have been a part for less than fifteen years and are under the age of 60.
allearz33	#0560	Everyone is a level-one certified technician.
allearz33	#0590	Anybody had hoped for the future of the game industry.
allearz33	#0782	There's no spirituality that nurtures self-sufficiency in Japan as of yet.
allearz33	#0100	People who have interest in Africa exchange information and opinions.
Camy007	#0011	I guess that that is the movie about early Showa period.
Camy007	#0279	Mr. Yamada talked that he had faced tremendous difficult experiences.
Camy007	#0562	He ha stwo things that she likes.
Camy007	#0339	The workers repaired  the dangerous places as needed.
Camy007	#0157	The two actresses attracted male fans’ attention.
Camy007	#0135	Many people took picture to remember the time.
Camy007	#0365	He will hold a sit-in in front of the Diet and petition members of the Diet, from 11:00 AM to 1:00 PM.
Camy007	#0592	All person doesn't have a mobile phone.
Camy007	#0029	The time limit is within one year for his plan proposals.
Camy007	#0733	I throught that the person in front of me called victory practically.
takehiko3	#0141	Yesterday, four people gave the award report to the Mayer Yamada.  
takehiko3	#0624	In anonymous cases, we can't support anything after that. 
takehiko3	#0193	He'll request the preliminary arguments to the Mayer .
takehiko3	#0284	Of course, we must maintain confidentiality of information.
takehiko3	#0692	Sometimes a person like that comes on TV show.
takehiko3	#0156	We provide this service for the purpose of taking away the burden from your family
takehiko3	#0404	We should concider the social system that makes it difficult to get guns.
takehiko3	#0354	He evaluated material and physical properties, and the characteristics of longevity.
takehiko3	#0378	I'll give directions to users about how to use.
takehiko3	#0351	At first, he checks the health of them every morning.
Tea-Sky	#0612	There were 30 people when I go to the shop at 11 o'clock.
Tea-Sky	#0770	There are not such a place around here.
Tea-Sky	#0383	I think always all of the time.
Tea-Sky	#0536	It's very important for Mr. Yamada.
Tea-Sky	#0673	I have a fever near 40 source in a minute.
Tea-Sky	#0455	Neighbor saw that the child was taken away.
Tea-Sky	#0452	He watch the words written in notice board for collect mail friend.
Tea-Sky	#0209	Knavish people feign to foolish boy.
Tea-Sky	#0737	56 percent of the corporation obtain a loan.
Tea-Sky	#0052	Third year junior high school student have a workshop experienc.
mikitchen	#0588	Each of them have different flavors and fragrances.
mikitchen	#0038	People with dementia live together.
mikitchen	#0326	He is in charge of researching the improvement of processing technology.
mikitchen	#0105	He works at a building company scaffolding.
mikitchen	#0308	Mr. Yamada was relieved to tell me.
mikitchen	#0422	He dreamed of his old days last night which he had not seen for a while.
mikitchen	#0462	He looked at Yamada's computer screen over his shoulder.
mikitchen	#0746	Both the workers and the employers have a limited period of time.
mikitchen	#0285	It is our responsibility and as a director of the hospital, I am responsible for all of it.
mikitchen	#0185	Everyone is relying on me.
allearz33	#0654	He stands up and walks out of the room after that.
allearz33	#0377	Staffs performs the engine support on the date of the event.
allearz33	#0469	He saw the world outside over the glass window of a tea shop.
allearz33	#0407	Cows are staring us with their big round eyes.
allearz33	#0709	In order to become a player, a 12-month-education will be taken at school.
allearz33	#0718	He receives a job offer from the company first.
allearz33	#0564	It has quite an odor eliminating effect.
allearz33	#0408	He is just checking to see how the parent's day is going for now.
allearz33	#0622	Treatments for a patient with chronic pain and cancer pain are available.
allearz33	#0375	Culture-related circles exhibit their works.
Camy007	#0721	Most people suffered some damages.
Camy007	#0418	Please watch our company URL in detail.
Camy007	#0705	You need to get permission from the mayor before doing any advertising.
Camy007	#0440	I didn't watch evening show for a long time.
Camy007	#0074	The representative of the children expressed thanks words for their parents and grandparents.
Camy007	#0392	Every person rethinks how education should be became by himself.
Camy007	#0332	We can provide daily life assistance for requested persons.
Camy007	#0278	There are many famous spots for fall leaves all over the our country, that have provided the setting for Japanese culture Noh dramas.
Camy007	#0344	He exercises in the gymnasium for an hour and a half.
Camy007	#0151	The residents of the European area can not buy it.
nanasehirano51	#0083	The person who has qualification of diamond appraiser will do inspection.
nanasehirano51	#0476	It is the best balance is a little out of rage.
nanasehirano51	#0290	In this page there are 2 information.
nanasehirano51	#0538	All child has the sort of sense.
nanasehirano51	#0543	It is important to have own opinions. 
nanasehirano51	#0018	I feel wasting the time if it takes 50 hours.
nanasehirano51	#0707	He is accepted by mayor beforehand.
nanasehirano51	#0704	She had a surgery for brest cancer in the university hospital 5 years ago.
nanasehirano51	#0249	In the case of second stage syphilis there are risks of infection for everything.
nanasehirano51	#0551	I have a kid same around of age.
yuks0810	#0049	you set displacing time to 1 sec
yuks0810	#0324	weather condition is the state in which selected categories are larger than set-point 
yuks0810	#0601	you can reserve a hotel easily from Japan
yuks0810	#0204	the one who know nothing about home-construction
yuks0810	#0169	Yamada and Satou do training together 
yuks0810	#0556	I will be responsive for their actions 
yuks0810	#0646	Each get on their ways back to home 
yuks0810	#0549	31 people have some disorders on their bodies 
yuks0810	#0400	He think to purchase it seriously 
yuks0810	#0530	He should be more concern about holistic social problems 
Camy007	#0342	Prior discussion has to be conducted.
Camy007	#0256	It is not reasons whether we makes a friend.
Camy007	#0384	I have two reality methods in my mind.
Camy007	#0302	our company have many actual achievement in the development for business system.
Camy007	#0540	Japan has leading technology.
Camy007	#0042	You need the residual required period for passport.
Camy007	#0240	many college student have part time job.
Camy007	#0359	The program automatically performs stock transactions.
Camy007	#0273	We have the time until the waiting time.
Camy007	#0189	The submitted dead limit was decided within one year.
truenoAE101	#0325	He has performed nearly ten years in over 60 countries.
truenoAE101	#0331	We will make the offer of infectious diseases information and medical information to healthcare professionals.
truenoAE101	#0566	One certain volatile substance has a germination inhibiting action.
truenoAE101	#0585	He had a camera in hand wearing a systemic leather clothes.
truenoAE101	#0688	People who have come a passive life comes into society.
truenoAE101	#0129	The staff in charge will have a meeting with the craftsman.
truenoAE101	#0309	It seems that 80% of all stores use homemade noodles.
truenoAE101	#0111	He will help with the dinner-making and confectionery making together.
truenoAE101	#0619	When using this, you can specify due date and delivery time.
truenoAE101	#0488	Better of it absolutely to those who buy from now.
mm1101	#0558	It has a big relation to our daily life.
mm1101	#0584	Most people had a time to meditate,
mm1101	#0307	He told me clearly what was going to do.
mm1101	#0457	I feel like I see a scene of movie.
mm1101	#0745	He awarded the disaster prevention contributor from prime minister.
mm1101	#0575	People who understand things can afford to their mind.
mm1101	#0341	He will correct the change of function and condition.
mm1101	#0345	In this hall, we will meet with the organizer of the event in advance.
mm1101	#0370	He will propose a business system for companies.
mm1101	#0368	We will recruit your opinions as below.
allearz33	#0015	I always wish him strive to be better than who he is.
allearz33	#0527	The movie had much of erotic scenes.
allearz33	#0710	It is influenced by the Mediterranean culture, etc. 
allearz33	#0171	Mr. Yamada and the sound editor performed the time adjustment and so on.
allearz33	#0534	It has a certain influence on the U.S. government's policy-making decisions.
allearz33	#0553	It has about the same capability as asphalt mixtures.
allearz33	#0548	Many people have quite a negative image about the word.
allearz33	#0545	One tree has the characteristics of both male and female.
allearz33	#0532	It has the power to drive the revenue.
allearz33	#0747	Many people receive the benefit of the service.
jiagui115	#0583	Not all the people do not have their homepage yet.
jiagui115	#0288	There was an annousment in the commitee that they want to complete it  by the end of the year.
jiagui115	#0233	56 percent of people do splenectomy by they get 5 years old.
jiagui115	#0413	He read another work made by the same author in July.
jiagui115	#0158	This contract will be made by the shopping company.
jiagui115	#0373	The administrator immediately deletes privacy data. 
jiagui115	#0774	The person was not feeling that way at all.
jiagui115	#0611	You are able to do the work whenever you like.
jiagui115	#0268	Regarding to Japanese food, I have an image that it is safe.  
jiagui115	#0541	One software has both function.
mm1101	#0621	We can calculate daily calories easily.
mm1101	#0474	The clock’s second hand makes me feel good to my ears.
mm1101	#0106	It will set to the factory setting.
mm1101	#0726	First in our nation, we got direct authority from local governments.
mm1101	#0005	I think Mr. Yamada is be liked by everyone.
mm1101	#0399	Our company think home and family health,
mm1101	#0244	It helps to prevent tooth decay very much.
mm1101	#0386	After all, it is important what the reader think.
mm1101	#0195	1st year student studied how to play melodic harmonica.
mm1101	#0220	Most people trained actions.
nanasehirano51	#0561	Each person has each personality.
nanasehirano51	#0539	He does not have so many knowledges.
nanasehirano51	#0761	I do not need any weel chair at all.
nanasehirano51	#0270	I tend to like a person who acts dedicatedly.
nanasehirano51	#0773	It is impossible that there is a useless kid in this community.
nanasehirano51	#0265	There is a shop which takes an hour from here.
nanasehirano51	#0340	He will sort of the dates in case of that there are many applicants.
nanasehirano51	#0361	He will give a consulting service of bussiness for the small and mefium sized companies.
nanasehirano51	#0352	Our service is that creating the embroidry original stickers and selling the emboridry products.
nanasehirano51	#0271	There are multiple sort of ways for encording.
kos12	#0414	Looking more details of infant education related products.
kos12	#0235	Yamada's mother consulted to teacher.
kos12	#0620	Its actually possible to experience of making ramen.
kos12	#0333	He did making old toy together.
kos12	#0353	City hall conducts paid distribution of administrative document.
kos12	#0394	I think December 4th in the plan.
kos12	#0616	In case of caregiver, external care-insurance services are available.
kos12	#0571	Staff continues to have such recognition.
kos12	#0555	It have had history of 90 years.
kos12	#0380	He thinks various methods of diet.
oujfukkun	#0339	The dealer repaired danger spot atany time.
oujfukkun	#0514	European logistics company is accounted Engrish company.
oujfukkun	#0619	Ii you use this method,you can assignment limit time and deriver time.
oujfukkun	#0334	He deverops brog sysutem continual.
oujfukkun	#0575	A person who understands have to have afford.
oujfukkun	#0345	Our facility discuss with orgnizer beforehand.
oujfukkun	#0538	All childrens have this sensibility. 
oujfukkun	#0407	Cows look us with big eyes.
oujfukkun	#0309	It says 80percent of shops use self-made noodle.
oujfukkun	#0545	This tree have nature that male and female.
bunnosuke	#0232	I myself as the fan of the Pacific League feel excited now.
bunnosuke	#0373	The administrator will delete the personal information promptly.
bunnosuke	#0592	Not all people have mobile phones.
bunnosuke	#0335	He made a eighteen-minites presentation with that title.
bunnosuke	#0279	We heard from Mr.(or Ms)Yamada that he(or she)had such a hard time.
bunnosuke	#0601	We can make a hotel reservation in Japanese easily from Japan.
bunnosuke	#0457	It is like I am watching the scene of movie.
bunnosuke	#0469	He saw the world outside through the window of cafe.
bunnosuke	#0724	I already got more than 1000 case of consultation from all over the country.
bunnosuke	#0330	We will proactively support the resional people for their activity.
Camy007	#0368	We will be soliciting opinions as follows.
Camy007	#0034	peoples with 30.2% customer refer to the opinion of the salesperson.
Camy007	#0534	It has a certain influence for U.S. government decision.
Camy007	#0336	The professor had  a keynote speech.
Camy007	#0418	Please watch our company HP in detail.
Camy007	#0617	I can set weekly schedule easily.
Camy007	#0215	He reqest the documents to each insurance company.
Camy007	#0350	We will ask you to confirm your order.
Camy007	#0558	It has a lot of relationship for our life.
Camy007	#0488	It is better answer for a person buying it now.
Luke_Sky	#0015	I think he always wants to be above
Luke_Sky	#0572	Our company has over 30 years experience in many entertainment facilities and commercial facilities
Luke_Sky	#0249	In case of syphilis stage 2, Everything is at risk of infection
Luke_Sky	#0717	I am, received a report that operation of public vehicle priority system was started
Luke_Sky	#0543	Hold your own ideas firmly
Luke_Sky	#0265	There is a shop in one hour by car.
Luke_Sky	#0621	Easy calorie calculation everyday
Luke_Sky	#0278	A landmark of autumnal leaves are many places in the nation where the stage of Noh
Luke_Sky	#0268	Regarding Japanese food, There is a safe image
Luke_Sky	#0359	There is a program which automatically buys and sells stocks
sakki1201	#0156	Providing service for the purpose of reducing the family burde
sakki1201	#0643	My head can't keep up with current situation
sakki1201	#0392	Once more thinking model of education everyone
sakki1201	#0083	With qualification of appraising daiamond inspects
sakki1201	#0193	He applies for prior consultation to mayor
sakki1201	#0141	4 people reported of awarfd to Yamada mayor yesterday
sakki1201	#0106	Setting the product to factory default set
sakki1201	#0143	He kisses her lips meaning good morning
sakki1201	#0223	A man thought perfectly perform someone makes mistake
sakki1201	#0329	In addition we do all of related services
Luke_Sky	#0344	In the gym, he will practice for an hour and a half
Luke_Sky	#0631	I finally managed to organize it during the holidays
Luke_Sky	#0676	He left a ticket gate at the local station on the way home from the office.
Luke_Sky	#0204	A person who does not know about home making makes such calculations
Luke_Sky	#0731	Watercolors course, interviewed by a magazine
Luke_Sky	#0240	Many students, work part-time.
Luke_Sky	#0694	A similar scene came out in the movie
Luke_Sky	#0571	The staff keeps such awareness
Luke_Sky	#0233	Splenectomy takes place by 56 % up to 5 years old
Luke_Sky	#0649	I almost have no symptoms of hay fever
Luke_Sky	#0567	Each has an atmosphere of that age
Luke_Sky	#0353	Municipal office is distributing administrative materials for a fee
Luke_Sky	#0782	There is no spiritual culture yet to foster autonomy in Japan yet
Luke_Sky	#0325	He has performed activities in over 60 countries for nearly 10 years
Luke_Sky	#0527	There were many erotic scenes in the movie
Luke_Sky	#0341	From time to time, change the function and correct the condition
Luke_Sky	#0700	There is no speed at all if the timing is wrong.
Luke_Sky	#0181	I got dizzy by my boss's powerful words
Luke_Sky	#0590	In the future of the game industry, everyone had hope
Luke_Sky	#0663	I get some energies when I get a coin
nanasehirano51	#0342	It is necessary to have disucussion beforehand.
nanasehirano51	#0688	The people who always decide passively entire their life work in the society.
nanasehirano51	#0612	There were a long line like 30 people at the store when we arrived there at 11am.
nanasehirano51	#0196	150million people going overseas for travel.
nanasehirano51	#0702	On a regular basis taking a inspection of local community.
nanasehirano51	#0744	It is supported a lot by 30s women.
nanasehirano51	#0396	Thinking about the environment issues and the goal for future.
nanasehirano51	#0585	He were in all leather clothes and holding a camera.
nanasehirano51	#0746	It takes a rimitation of term for both of labor and manager.
nanasehirano51	#0320	He tells his opinion without hesitation to his teachers and his friends.
sakki1201	#0583	Not all people have their own homepage
sakki1201	#0135	Many people took a commemorative photo
sakki1201	#0256	It does'nt have relationship all wether or not to fellow
sakki1201	#0622	It can treat patients of chronic pain and cancer pain
sakki1201	#0235	Yamada's mother was consulted to teacher
sakki1201	#0129	Stuff will meet to craftsmen
sakki1201	#0010	It's work of   Momoyama period before and after
sakki1201	#0333	He do making old toys together
sakki1201	#0221	Left wing and dissidents talked each other
sakki1201	#0704	She underwent surgery for breast cancer at university hospital five years ago
tidy-blues	#0773	It's unbelievable that miserable youngster like that belongs to the organization.
tidy-blues	#0615	We can easily access the cordless internet through a cell phone. 
tidy-blues	#0721	Almost all the people suffered some damage. 
tidy-blues	#0218	The tax payment certification have to be sent between the 1st and 15th.
tidy-blues	#0282	The Bible has Saying like that.
tidy-blues	#0422	Last night he saw old dream after a long time.
tidy-blues	#0541	One software includes both functions.
tidy-blues	#0375	A cultural society is going to exhibit their works.
tidy-blues	#0380	He thinks about various ways to go on a diet.
tidy-blues	#0351	First of all he has a health check every morning.
oujfukkun	#0692	Sometimes such person appears on televition.
oujfukkun	#0308	Mr Yamada said to me with relief.
oujfukkun	#0413	He looked this auther's another  work on July.
oujfukkun	#0273	There is a time for our appointment.
oujfukkun	#0381	The local government have to make our happiness.
oujfukkun	#0066	The staff helps for making work.
oujfukkun	#0298	Almost islands have such a thing.
oujfukkun	#0584	Almost people have a time of mindfullnes.
oujfukkun	#0474	Sound of second needle of watch good for ear.
oujfukkun	#0476	A little wide balance is good.
jiagui115	#0100	People who are interested in Africa exchange information and opinions.
jiagui115	#0270	I tend to like the person who acts devotedly.
jiagui115	#0288	There was an announcement in the committee that they want to finish it by the end of the year.
jiagui115	#0549	31 people have physical disabilities.
jiagui115	#0681	There is an error for directory access.
jiagui115	#0283	It works for improving blood circulation.
jiagui115	#0546	It has a structure that is similar to female hormone. 
jiagui115	#0428	He watched the latest news for the first time in a long time. 
jiagui115	#0705	You are required to get the permission from the city mayor in order to make advertisement.
jiagui115	#0074	The representative of children made a comment of gratitude for their parents and grandparents.
Luke_Sky	#0532	It has enough power to influence sales
Luke_Sky	#0052	A junior high school sophomore experience workplace experience
Luke_Sky	#0531	Such people usually have absolute confidence
Luke_Sky	#0673	In the meantime I got a fever up to nearly 40 degrees
Luke_Sky	#0658	To the beautiful scenery, Unexpectedly admiring voice comes out
Luke_Sky	#0189	The deadline for submitting the proposed plan, In principle within one year
Luke_Sky	#0370	He will propose business systems for enterprises
Luke_Sky	#0520	Current medical systems are very problematic
Luke_Sky	#0018	I am, If it takes 50 hours, I feel regret is time.
Luke_Sky	#0338	He actively sends out and exchanges regional child rearing information
allearz33	#0371	The Education Rebuilding Implementation Council provided 7 proposals.
allearz33	#0707	He received the mayor's approval in advance.
allearz33	#0111	He provide assistance to cook supper and maki 
allearz33	#0327	He checks the blood pressure control and medication on a regular basis.
allearz33	#0244	It has a very good effect on cavity prevention.
allearz33	#0067	Development of clinical research and improvement of consultation level are targeted.
allearz33	#0302	There are many achievements with business system development.
allearz33	#0105	He does the scaffolding related job at a construction company.
allearz33	#0364	Upon provision of the service, the following actions shall not be performed.
allearz33	#0185	People right in front of my eyes put expectation on me.
truenoAE101	#0297	The National Health Insurance tax has two tax exemption systems.
truenoAE101	#0377	The staff will make the engine support on the day.
truenoAE101	#0157	Two of the actress was glued the eyes of male fans.
truenoAE101	#0564	It has a quite deodorizing effect.
truenoAE101	#0296	There is a trade-off relationship between index creation cost and search cost.
truenoAE101	#0560	Everyone has qualification of First class technician.
truenoAE101	#0561	Each has a feature in each.
truenoAE101	#0386	The rest is how people who read it think.
truenoAE101	#0709	In order to become a player, it is necessary to receive 12 months of education at school.
truenoAE101	#0745	He received recognition from the Prime Minister as a disaster prevention worker.
Luke_Sky	#0284	Of course we have confidentiality obligation
Luke_Sky	#0553	It is, almost the same performance as an asphalt mixture
Luke_Sky	#0555	It had a history of 90 years
Luke_Sky	#0393	He seriously, To a nearby company thought about changing my job
Luke_Sky	#0328	At the university, Mainly do the following business
Luke_Sky	#0551	I have a child of the same age
Luke_Sky	#0451	More items for him in this category
Luke_Sky	#0540	Japan has state-of-the-art technology
Luke_Sky	#0318	With a midway leave, A person whose enrollment period is less than 15 years and whose age is under 60 years old
Luke_Sky	#0171	Mr. Yamada and the voice person did the adjustment of time etc
tidy-blues	#0548	Many people have a pretty bad impression of that word.
tidy-blues	#0761	I don't need a wheelchair at all.
tidy-blues	#0440	I watched an evening TV gossip show after a long time. 
tidy-blues	#0494	This kind is the best balance between the sweetness and the sourness.
tidy-blues	#0536	It has a large implication to Yamada.
tidy-blues	#0404	We should think how the society works that it is not easy to get guns. 
tidy-blues	#0726	It's the first time in the country that we were transferred authority directly from prefectures.   
tidy-blues	#0230	A man who was seeing it warned.
tidy-blues	#0611	I can do activities freely in real time.
tidy-blues	#0049	You converted the transposing time to one second.  
mummu	#0616	If you a caregiver,you can use an external nursingcare insurance service.
mummu	#0070	Person of the comimtter had a greeding campaing.
mummu	#0340	If number of large appliciants , he'll adjust theschedle.
mummu	#0079	I called arequest to a many company.
mummu	#0770	There are few places aroud the here.
mummu	#0331	We'll provide disease information and medical information for medical person.
mummu	#0173	Consumeres subsvribes to credit card company.
mummu	#0529	I'd interested  in touching soft teeth.
mummu	#0733	The person who came in front of me actually touch the feeling of winning.
mummu	#0324	Weather condition is state in which the selected item is lager than tha setting values.
Luke_Sky	#0337	He will examine how to implement the seminar
Luke_Sky	#0399	Our company think house and family health
Luke_Sky	#0383	I always think about such things
Luke_Sky	#0290	There are 2 pieces of information on this page
Luke_Sky	#0063	Total budget will be 200 million 2.48 million yen
Luke_Sky	#0728	2707 points received designation of important tangible folk cultural property of the country
Luke_Sky	#0361	He conducts management consulting services for small and medium enterprises
Luke_Sky	#0360	We will provide the following services for employees
Luke_Sky	#0348	For data registration first will register a category of information
Luke_Sky	#0408	For the time being, See the state of the open day
Luke_Sky	#0769	An example that remembered the meaning incorrectly, There is no free time in the enumeration
Luke_Sky	#0099	I will target those who secretly enjoy women's appearance
Luke_Sky	#0466	Various people seem to be watching this blog
Luke_Sky	#0620	Actually you can experience ramen making
Luke_Sky	#0195	First grader learned keyboard harmonica
Luke_Sky	#0294	There are many cases that are not evaluated from the field
Luke_Sky	#0011	I think it is a movie in the early Showa era
Luke_Sky	#0169	Yamada and Sato practice singing together
Luke_Sky	#0710	It is influenced by Mediterranean culture etc.
Luke_Sky	#0562	He has two what she likes
Luke_Sky	#0354	He has material properties, lifespan characteristics were evaluated
Luke_Sky	#0539	He does not have that so knowledge
Luke_Sky	#0363	Our company set up the venue
Luke_Sky	#0400	He is seriously thinking about buying it
Luke_Sky	#0005	I think Yamada is a type that everyone likes
Luke_Sky	#0271	There are several kinds of How to encode
Luke_Sky	#0029	He set the deadline for submitting the plan within one year
Luke_Sky	#0774	He did not feel like that at all.
Luke_Sky	#0747	Many people receive the benefits of the service
Luke_Sky	#0352	At our company manufacture and sell original embroidery patches and embroidery products
tidy-blues	#0646	Each person went home very satisfied. 
tidy-blues	#0394	I'm scheduling it's for December 4th. 
tidy-blues	#0737	56% of corporations obtained a loan. 
tidy-blues	#0209	Knavish person pretend to be a silly person.
tidy-blues	#0357	It automatically calculate the time of termination.
tidy-blues	#0414	I'm going to check more in detail of preschool education products. 
tidy-blues	#0378	I'll advise the usage to someone who are using it.
tidy-blues	#0462	He looked at the computer screen beyond Yamada's shoulder.
tidy-blues	#0384	I specifically consider two methods.  
tidy-blues	#0332	We support the daily life of someone who need to support.
Luke_Sky	#0654	He stands up and leaves the room as it is
Luke_Sky	#0158	The shopping company will do that contract
Luke_Sky	#0556	I am responsible for their actions
Luke_Sky	#0285	Of course at the hospital, and to me of the director have all the responsibilities
Luke_Sky	#0624	In the case of anonymity, I can not deal with it afterwards
Luke_Sky	#0627	That store, I can eat slowly in a calm atmosphere
Luke_Sky	#0220	Most people train actions
Luke_Sky	#0151	For residents of Europe, not sell items
Luke_Sky	#0326	He will mainly conduct improvement research on processing technology
Luke_Sky	#0566	Certain volatile substances is, It has a germination inhibiting action
aki98	#0366	Our staff will explain the fees and contents to a new customer beforehand.
aki98	#0452	He checks posts on a website for people looking for email friends.
aki98	#0626	You can easily change your password.
aki98	#0038	People suffering from dementia are living together.
aki98	#0635	I cannot find a time to post comments. 
aki98	#0530	We should pay more attention to social issues. as a whole.
aki98	#0365	He will perform a sit-in demonstration in front of the parliament requiring certain activities to the members between 11 a.m. and 1 p.m. 
aki98	#0526	There were many contents that can be used for classes.
aki98	#0588	Each has its own character in taste and scent.
aki98	#0719	Many people ask me the question.
Traum_8	#0716	He was given a explonation of contents of the class by Prof.Yamada.
Traum_8	#0042	It is necessary to keep the passport during the specified period.
Traum_8	#0307	He told me clearly what he would do.
Traum_8	#0455	My neighbor saw someone was taking a child away.
Traum_8	#0374	He examines a specified qualification to enter the school before. 
Traum_8	#0718	He, first, receives a request from a company.
Traum_8	#0586	He had few correct information.
Traum_8	#0739	It is necessary to get a mayer's judgement.
Traum_8	#0628	I can't update of my blog these days.
Traum_8	#0347	He takes charge of development of business brand and consulting of a company.
tidy-blues	#0249	All of patients suffered from the secondary syphilis have a risk of infection.  
tidy-blues	#0366	The staff explains charges and contents to new customers beforehand.  
tidy-blues	#0540	Japan has the cutting-edge technology. 
tidy-blues	#0546	It has a structure that is analogous to that of human female hormone.
tidy-blues	#0774	I didn't have that feeling at all.
tidy-blues	#0271	There's a wide variety of the method for encoding.
tidy-blues	#0308	Ms. Yamada told me in a tone of quite relief.
tidy-blues	#0083	It's inspected by someone who has a certification of diamond appraiser. 
tidy-blues	#0586	He had little correct information.
tidy-blues	#0717	I received a report that the operation of Public Transportation Priority System had been started. 
spe58299	#0548	Many people have a considerable negative image about the words.
spe58299	#0067	Our purpose is improving the development of clinical approaches and the standards of medical practice.
spe58299	#0545	One tree has both male and female characteristics.
spe58299	#0100	People interested in Africa exchange information and ideas with each other.
spe58299	#0279	Mr.Yamada said that he had a hard time.
spe58299	#0034	30.2% of people take the salesperson opionon into the account.
spe58299	#0619	When you use this,you can appoint the date and delivery time. 
spe58299	#0339	The workers repaired the dangerous places at any time.
spe58299	#0284	Of course we are obligated to keep it secret.
spe58299	#0688	A person who lived a reactive life go out into the world.
aki98	#0233	56 percent of people remove their spleens by the age of five.
aki98	#0612	There was already a line of almost 30 people at the restaurant when I went there just before 11 a.m.
aki98	#0694	I have seen a similar scene in a movie.
aki98	#0572	Our company has extensive experience in amusement and commercial facilities for more than 30 years.
aki98	#0440	I saw a talk show in the late afternoon after a while.
aki98	#0256	It has nothing to do with the decision whether to include them to the group.
aki98	#0627	People can eat at the restaurant in a cozy and relaxing mood.
aki98	#0564	It really works well as a deodorant.
aki98	#0709	12 months education at school is required to become an athlete. 
aki98	#0352	Our company manufactures and sells unique embroidery patches.
aki98	#0527	The movie had many erotic scenes.
aki98	#0327	He periodically examines a blood pressure control and medicine intake status.
aki98	#0195	A first year student leaned harmonica with keys.
aki98	#0539	He is not that knowledgeable.
aki98	#0244	It really prevents decayed tooth. 
aki98	#0428	He watched a recent news after a while.
aki98	#0063	The total budges is 202 million and 840 thousands yen.
aki98	#0340	If many applies, he adjusts the schedule.
aki98	#0106	We set specifications of the products as they are when they are shipped from the factory.
aki98	#0532	It affects enough to control sales amounts.
tidy-blues	#0370	He'll suggest a business system for company.  
tidy-blues	#0345	We have a meeting with a sponsor of an entertainment beforehand.
tidy-blues	#0342	We need to confer in advance. 
tidy-blues	#0452	He looks at writing on mail friend message board.
tidy-blues	#0663	I feel uplifted when I get a pretty penny. 
tidy-blues	#0158	The contract is made by the shopping company.
tidy-blues	#0329	We accomplish all the related business likewise.  
tidy-blues	#0066	The staff assist you to create your works. 
tidy-blues	#0330	We assist positively an activity of regional resident.  
tidy-blues	#0761	I don't need a wheelchair at all.
aki98	#0494	This type is best balanced in sweetness and acidity.
aki98	#0018	I feel that time is money when it takes as much as 50 hours.
aki98	#0556	I take responsibilities for their behaviors.
aki98	#0590	Everyone was hopeful for the future of game industries.
aki98	#0380	He thinks about many ways to lose weight.
aki98	#0353	The city office distributes administrative documents.
aki98	#0746	Both an employer and employees are subject to time restrictions.
aki98	#0285	The hospital and I as the principal are to be blamed for all the incidents..
aki98	#0273	We have some time until the meeting.
aki98	#0739	We need the town principal's decision.
aki98	#0455	A neighbor saw a child being kidnapped.
aki98	#0414	See more details on products related to infant education.
aki98	#0526	There were many things that can be useful for classes.
aki98	#0658	I cannot contain my amusement voice when I see a beautiful scenery.
aki98	#0469	He saw outside through an window glass at a cafe.
aki98	#0541	One software has both of the functions.
aki98	#0335	He did a presentation with the title for 18 minutes.
aki98	#0268	I consider Japanese cuisine safe.
aki98	#0386	All judgments are left to the readers.
aki98	#0374	He examines entrance qualifications beforehand.
aki98	#0365	He performs a sit-in demonstrations in front of the parliament requiring its members certain activities between 11 a.m. and 1 p.m.
aki98	#0566	Certain volatile substances prevent germinations.
aki98	#0348	First, you need to register the information category for data registration.
aki98	#0457	It is as if I'm watching a movie scene.
aki98	#0530	We should pay more attention to broader social issues.
aki98	#0615	We can easily connect to an internet via a cell phone without using a code. 
aki98	#0099	This is for only men who enjoy wearing clothes as females.
aki98	#0649	I rarely have a symptom of hay fever.
aki98	#0344	He practices at a gymnasium for one and a half hours.
aki98	#0005	I think that Yamada will be liked by everyone.
